al_geo_id	al_vote_id	countyfp10	vap	statefp10	vtdst10	ctyvtd	geo_old	geoid10	vtdi10	name10	namelsad10	lsad10	mtfcc10	funcstat10	aland10	awater10	intptlat10	intptlon10	name	pop100	al_agg	fraction	v24	precinct	tot08	usp_d_08	usp_r_08	usp_tot	uss_d_08	uss_r_08	uss_tot	ush_d_08_1	ush_r_08_1	ush_tot__1_	tot06	ush_d_06_1	ush_r_06_1	gov_d_06	gov_r_06	ltgov_d_06	ltgov_r_06	ag_d_06	ag_r_06	sos_d_06	sos_r_06	treas_d_06	treas_r_06	audit_d_06	audit_r_06	ush_d_08	ush_d_06	ush_r_08	ush_r_06	p_08	s_08	h_08	g_06	a_06	h_06	l_06	y_06	t_06	d_06	av	ndv	nrv
823	"1084"	71	358	1	"15"	"71 15"	"107115"	"0107115"	"A"	"Mink Creek-Lakeview Store"	"Mink Creek-Lakeview Store"	0	"G5240"	"N"	16290647	12691373	34.565678	-86.12093	"Mink Creek-Lakeview Store"	432	"358"	"1"	"NA"	"MINK CREEK ST SOMEWHERE STORE"	230.0	59.0	168.0	228.0	56.0	167.0	223.0	123.0	99.0	223.0	194.0	151.0	0.0	92.0	97.0	114.0	74.0	90.0	93.0	81.0	99.0	76.0	105.0	96.0	68.0	123.0	151.0	99.0	0.0	0.2599119	0.25112107	0.5540541	0.48677248	0.4918033	1.0	0.60638297	0.45	0.4198895	0.58536583	0.5105301	115.890335	111.109665
824	"1094"	71	1563	1	"24"	"71 24"	"107124"	"0107124"	"P"	"Section City Hall"	"Section City Hall"	0	"G5240"	"S"	66509362	6265149	34.57181	-85.97096	"Section City Hall"	2078	"1563"	"1"	"NA"	"SECTION OLD CITY HALL"	779.0	229.0	512.0	762.0	213.0	511.0	724.0	421.0	333.0	754.0	522.0	419.0	0.0	266.0	243.0	324.0	185.0	284.0	216.0	276.0	215.0	253.0	228.0	293.0	166.0	421.0	419.0	333.0	0.0	0.30904183	0.2941989	0.55835545	0.5225933	0.568	1.0	0.63654226	0.5621181	0.5259875	0.6383442	0.56151813	416.08496	324.91504
825	"1083"	71	1144	1	"30"	"71 30"	"107130"	"0107130"	"P"	"Macedonia School"	"Macedonia School"	0	"G5240"	"S"	72519108	324847	34.51348	-86.018845	"Macedonia School"	1417	"1144"	"1"	"NA"	"MACEDONIA SCHOOL"	619.0	166.0	427.0	608.0	158.0	415.0	575.0	311.0	267.0	580.0	439.0	361.0	0.0	239.0	180.0	288.0	137.0	240.0	167.0	247.0	147.0	223.0	166.0	243.0	123.0	311.0	361.0	267.0	0.0	0.27993256	0.2757417	0.5380623	0.5704057	0.5896806	1.0	0.67764705	0.62690353	0.5732648	0.6639344	0.57955724	343.67746	249.32254
826	"1079"	71	1097	1	"14"	"71 14"	"107114"	"0107114"	"A"	"Larkinsville Old School"	"Larkinsville Old School"	0	"G5240"	"N"	86098941	2729728	34.698322	-86.12182	"Larkinsville Old School"	1398	"1097"	"1"	"NA"	"LARKINSVILLE STOCK BARN"	371.0	118.0	243.0	369.0	95.0	255.0	354.0	185.0	171.0	358.0	190.0	139.0	0.0	76.0	112.0	110.0	79.0	85.0	99.0	89.0	89.0	82.0	98.0	90.0	84.0	185.0	139.0	171.0	0.0	0.32686982	0.27142859	0.5196629	0.40425533	0.46195653	1.0	0.58201057	0.5	0.45555556	0.51724136	0.5038981	181.9072	179.0928
827	"1095"	71	1279	1	"22"	"71 22"	"107122"	"0107122"	"A"	"Skyline City Hall"	"Skyline City Hall"	0	"G5240"	"N"	98019488	246775	34.816845	-86.1358	"Skyline City Hall"	1617	"1279"	"1"	"NA"	"SKYLINE CITY HALL"	684.0	121.0	539.0	674.0	111.0	516.0	629.0	311.0	332.0	645.0	430.0	336.0	0.0	159.0	259.0	232.0	190.0	168.0	246.0	189.0	202.0	172.0	218.0	201.0	173.0	311.0	336.0	332.0	0.0	0.18333334	0.1770335	0.4836703	0.38038278	0.4057971	1.0	0.549763	0.48337597	0.44102564	0.53743315	0.46418148	306.35977	353.64023
828	"1059"	71	368	1	"36"	"71 36"	"107136"	"0107136"	"A"	"Aspel Water Board Bldg."	"Aspel Water Board Bldg."	0	"G5240"	"N"	51081342	785734	34.619976	-86.17031	"Aspel Water Board Bldg."	455	"368"	"1"	"NA"	"ASPEL JACKSON CO WATERWORKS"	153.0	46.0	103.0	150.0	37.0	106.0	143.0	83.0	65.0	149.0	104.0	73.0	0.0	44.0	58.0	60.0	42.0	46.0	52.0	47.0	47.0	36.0	50.0	44.0	38.0	83.0	73.0	65.0	0.0	0.30872482	0.25874126	0.5608108	0.43137255	0.46938777	1.0	0.5882353	0.5	0.41860464	0.5365854	0.50724626	75.57969	73.42031
829	"1081"	71	327	1	"32"	"71 32"	"107132"	"0107132"	"P"	"Limrock Fire Dept."	"Limrock Fire Dept."	0	"G5240"	"S"	51047785	0	34.690964	-86.19552	"Limrock Fire Dept."	398	"327"	"1"	"NA"	"LIMROCK FIRE HALL"	158.0	55.0	98.0	154.0	59.0	86.0	145.0	106.0	50.0	156.0	97.0	72.0	0.0	67.0	29.0	69.0	24.0	58.0	27.0	58.0	28.0	53.0	33.0	60.0	24.0	106.0	72.0	50.0	0.0	0.35947713	0.40689656	0.67948717	0.6979167	0.68235296	1.0	0.7419355	0.6744186	0.61627907	0.71428573	0.65730494	100.56766	52.432346
830	"1080"	71	333	1	"37"	"71 37"	"107137"	"0107137"	"A"	"Letcher Fire Hall"	"Letcher Fire Hall"	0	"G5240"	"N"	22053734	1879	34.746437	-86.16655	"Letcher Fire Hall"	416	"333"	"1"	"NA"	"LETCHER CHURCH OF GOD"	176.0	34.0	134.0	172.0	29.0	131.0	161.0	65.0	101.0	167.0	124.0	92.0	0.0	57.0	65.0	68.0	54.0	46.0	70.0	54.0	54.0	48.0	62.0	52.0	46.0	65.0	92.0	101.0	0.0	0.20238096	0.18125	0.39156628	0.46721312	0.39655173	1.0	0.55737704	0.5	0.43636364	0.53061223	0.4663315	78.34369	89.65631
831	"1100"	71	1011	1	"16"	"71 16"	"107116"	"0107116"	"P"	"Woodville City Hall"	"Woodville City Hall"	0	"G5240"	"S"	87239053	434138	34.64997	-86.27416	"Woodville City Hall"	1326	"1011"	"1"	"NA"	"WOODVILLE BOB JONES COMM"	515.0	112.0	378.0	503.0	107.0	381.0	489.0	232.0	271.0	504.0	327.0	264.0	0.0	134.0	178.0	194.0	125.0	147.0	165.0	154.0	154.0	141.0	166.0	168.0	128.0	232.0	264.0	271.0	0.0	0.22857143	0.2192623	0.4612326	0.42948717	0.47115386	1.0	0.6081505	0.5	0.45928338	0.5675676	0.49447086	242.29073	247.70927
832	"1085"	71	376	1	"23"	"71 23"	"107123"	"0107123"	"A"	"Paint Rock Senior Citizen Center"	"Paint Rock Senior Citizen Center"	0	"G5240"	"N"	28933449	151974	34.66078	-86.34559	"Paint Rock Senior Citizen Center"	497	"376"	"1"	"NA"	"PAINT ROCK SENIOR CITIZEN CENTER"	204.0	51.0	149.0	203.0	41.0	154.0	195.0	85.0	111.0	196.0	144.0	103.0	0.0	52.0	88.0	69.0	69.0	49.0	88.0	50.0	85.0	47.0	88.0	59.0	71.0	85.0	103.0	111.0	0.0	0.255	0.21025641	0.43367347	0.37142858	0.35766423	1.0	0.5	0.37037036	0.34814814	0.45384616	0.43003875	86.007744	113.992256
833	"1071"	71	230	1	"26"	"71 26"	"107126"	"0107126"	"A"	"Garth-Johnson's Store"	"Garth-Johnson's Store"	0	"G5240"	"N"	54371337	223134	34.735283	-86.32042	"Garth-Johnson's Store"	294	"230"	"1"	"NA"	"GARTH BAPTIST CHURCH"	108.0	24.0	77.0	104.0	26.0	74.0	100.0	57.0	49.0	106.0	74.0	63.0	0.0	34.0	39.0	56.0	17.0	42.0	27.0	49.0	19.0	43.0	23.0	46.0	17.0	57.0	63.0	49.0	0.0	0.23762377	0.26	0.5377358	0.46575344	0.6086956	1.0	0.7671233	0.7205882	0.6515151	0.73015875	0.5979194	60.389862	40.610138
834	"1098"	71	150	1	"17"	"71 17"	"107117"	"0107117"	"A"	"Trenton Fire Hall"	"Trenton Fire Hall"	0	"G5240"	"N"	51337889	343983	34.76378	-86.242516	"Trenton Fire Hall"	219	"150"	"1"	"NA"	"TRENTON FIRE HALL"	64.0	23.0	38.0	63.0	15.0	46.0	62.0	41.0	21.0	62.0	44.0	35.0	0.0	14.0	30.0	21.0	21.0	18.0	19.0	16.0	22.0	17.0	20.0	17.0	17.0	41.0	35.0	21.0	0.0	0.37704918	0.24590164	0.66129035	0.3181818	0.4864865	1.0	0.5	0.42105263	0.45945945	0.5	0.49694216	30.31347	30.68653
835	"1074"	71	404	1	"31"	"71 31"	"107131"	"0107131"	"P"	"Holly Spring Baptist Church"	"Holly Spring Baptist Church"	0	"G5240"	"S"	33356722	180884	34.712177	-86.24957	"Holly Spring Baptist Church"	545	"404"	"1"	"NA"	"HOLLY SPRINGS BAPTIST CHURCH"	82.0	12.0	70.0	82.0	10.0	65.0	75.0	26.0	50.0	78.0	49.0	36.0	0.0	16.0	30.0	20.0	27.0	15.0	30.0	15.0	30.0	17.0	29.0	19.0	24.0	26.0	36.0	50.0	0.0	0.14634146	0.13333334	0.34210527	0.3478261	0.33333334	1.0	0.42553192	0.33333334	0.36956522	0.44186047	0.38732305	31.760489	50.23951
836	"1088"	71	104	1	"34"	"71 34"	"107134"	"0107134"	"P"	"Princeton Fire Hall"	"Princeton Fire Hall"	0	"G5240"	"S"	37926788	300188	34.858376	-86.230286	"Princeton Fire Hall"	127	"104"	"1"	"NA"	"PRINCETON FIRE HALL"	67.0	16.0	49.0	65.0	22.0	32.0	54.0	35.0	26.0	61.0	51.0	43.0	0.0	32.0	19.0	47.0	4.0	34.0	13.0	31.0	15.0	30.0	12.0	33.0	10.0	35.0	43.0	26.0	0.0	0.24615385	0.4074074	0.57377046	0.627451	0.7234042	1.0	0.92156863	0.67391306	0.71428573	0.76744187	0.6655396	43.260075	21.739925
837	"1068"	71	104	1	"18"	"71 18"	"107118"	"0107118"	"A"	"Estill Fork"	"Estill Fork"	0	"G5240"	"N"	106529480	507772	34.954445	-86.13062	"Estill Fork"	122	"104"	"1"	"NA"	"ESTILL FORK PRINCES STORE"	76.0	7.0	64.0	74.0	6.0	60.0	66.0	33.0	37.0	70.0	50.0	28.0	0.0	16.0	34.0	26.0	21.0	19.0	27.0	16.0	26.0	13.0	26.0	15.0	25.0	33.0	28.0	37.0	0.0	0.09859155	0.09090909	0.47142857	0.32	0.41304347	1.0	0.5531915	0.3809524	0.33333334	0.375	0.40364498	28.658794	42.341206
838	"1077"	71	374	1	"25"	"71 25"	"107125"	"0107125"	"P"	"Hytop Fire Hall"	"Hytop Fire Hall"	0	"G5240"	"S"	73316363	9147	34.9158	-86.08053	"Hytop Fire Hall"	505	"374"	"1"	"NA"	"HYTOP TOWN HALL"	173.0	28.0	132.0	163.0	34.0	120.0	154.0	71.0	89.0	161.0	117.0	90.0	0.0	55.0	62.0	70.0	46.0	59.0	55.0	60.0	48.0	61.0	43.0	64.0	39.0	71.0	90.0	89.0	0.0	0.175	0.22077923	0.44375	0.47008547	0.51754385	1.0	0.6034483	0.5555556	0.58653843	0.6213592	0.519406	83.10496	76.89504
839	"1060"	71	202	1	"19"	"71 19"	"107119"	"0107119"	"A"	"Bishop-Hall's Store"	"Bishop-Hall's Store"	0	"G5240"	"N"	105870779	170357	34.94805	-86.253006	"Bishop-Hall's Store"	243	"202"	"1"	"NA"	"BISHOP HALLS STORE"	66.0	27.0	32.0	64.0	24.0	29.0	53.0	45.0	15.0	60.0	51.0	43.0	0.0	29.0	22.0	37.0	14.0	30.0	19.0	32.0	18.0	31.0	17.0	35.0	10.0	45.0	43.0	15.0	0.0	0.45762712	0.4528302	0.75	0.5686275	0.6122449	1.0	0.7254902	0.64	0.6458333	0.7777778	0.6630431	39.11954	19.880457
840	"1063"	71	1894	1	"4"	"71 4"	"10714"	"010714"	"A"	"Bryant School"	"Bryant School"	0	"G5240"	"N"	70218922	186193	34.917545	-85.63277	"Bryant School"	2458	"1894"	"1"	"NA"	"BRYANT COMMUNITY BLDG"	784.0	147.0	611.0	774.0	177.0	531.0	711.0	280.0	441.0	722.0	427.0	290.0	0.0	168.0	253.0	226.0	188.0	180.0	227.0	178.0	220.0	175.0	225.0	176.0	220.0	280.0	290.0	441.0	0.0	0.1939314	0.25	0.3883495	0.39904988	0.44226044	1.0	0.5458937	0.44723618	0.4375	0.44444445	0.45486656	344.78885	413.21115
841	"1064"	71	513	1	"20"	"71 20"	"107120"	"0107120"	"A"	"Christain Home"	"Christain Home"	0	"G5240"	"N"	68834017	48845	34.813602	-85.75196	"Christain Home"	678	"513"	"1"	"NA"	"CHRISTIAN HOME MOUNTNTOP DAIRY"	235.0	61.0	163.0	232.0	62.0	147.0	209.0	112.0	106.0	218.0	131.0	101.0	0.0	71.0	59.0	81.0	48.0	73.0	54.0	70.0	49.0	69.0	48.0	76.0	39.0	112.0	101.0	106.0	0.0	0.27232143	0.2966507	0.51376146	0.54615384	0.5748032	1.0	0.627907	0.5882353	0.5897436	0.66086954	0.5670446	127.01799	96.98201
842	"1073"	71	1606	1	"29"	"71 29"	"107129"	"0107129"	"A"	"Higdon Rescue Squad Bldg."	"Higdon Rescue Squad Bldg."	0	"G5240"	"N"	67056685	0	34.844883	-85.647224	"Higdon Rescue Squad Bldg."	2120	"1606"	"1"	"NA"	"HIGDON NORTH SAND MOUNTN SCHOOL"	664.0	203.0	433.0	650.0	225.0	389.0	616.0	317.0	307.0	625.0	378.0	301.0	0.0	217.0	159.0	256.0	116.0	230.0	132.0	230.0	122.0	224.0	132.0	235.0	111.0	317.0	301.0	307.0	0.0	0.3191824	0.3664495	0.50801283	0.57712764	0.6353591	1.0	0.68817204	0.65340906	0.6292135	0.67919075	0.6056117	385.16904	250.83096
843	"1070"	71	953	1	"5"	"71 5"	"10715"	"010715"	"A"	"Flat Rock Ruritan Bldg."	"Flat Rock Ruritan Bldg."	0	"G5240"	"N"	67844508	0	34.780464	-85.700874	"Flat Rock Ruritan Bldg."	1262	"953"	"1"	"NA"	"FLAT ROCK RURITAN BLDG"	421.0	114.0	283.0	417.0	123.0	272.0	396.0	215.0	191.0	407.0	240.0	182.0	0.0	128.0	106.0	129.0	103.0	121.0	105.0	117.0	99.0	118.0	99.0	121.0	90.0	215.0	182.0	191.0	0.0	0.28715366	0.3113924	0.52955663	0.5470086	0.53539824	1.0	0.5560345	0.5416667	0.5437788	0.57345974	0.5425449	215.39034	181.60966
844	"1075"	71	184	1	"27"	"71 27"	"107127"	"0107127"	"A"	"Hollytree-Morris's Store"	"Hollytree-Morris's Store"	0	"G5240"	"N"	69379201	137991	34.811157	-86.27646	"Hollytree-Morris's Store"	243	"184"	"1"	"NA"	"HOLLYTREE GROCERY"	102.0	24.0	70.0	97.0	33.0	62.0	95.0	60.0	38.0	98.0	78.0	65.0	0.0	47.0	30.0	55.0	23.0	52.0	24.0	42.0	28.0	43.0	29.0	51.0	20.0	60.0	65.0	38.0	0.0	0.25531915	0.34736842	0.6122449	0.6103896	0.68421054	1.0	0.7051282	0.6	0.5972222	0.7183099	0.6130193	57.623814	36.376186
845	"1072"	71	31	1	"33"	"71 33"	"107133"	"0107133"	"A"	"Hambrick Community Center"	"Hambrick Community Center"	0	"G5240"	"N"	61695492	24760	34.867493	-86.29984	"Hambrick Community Center"	36	"31"	"1"	"NA"	"HAMBRICK COMMUNITY CENTER"	21.0	6.0	14.0	21.0	0.0	19.0	19.0	8.0	13.0	21.0	18.0	12.0	0.0	5.0	13.0	9.0	9.0	8.0	10.0	10.0	8.0	8.0	10.0	10.0	8.0	8.0	12.0	13.0	0.0	0.3	0.0	0.3809524	0.2777778	0.44444445	1.0	0.5	0.5555556	0.44444445	0.5555556	0.49541447	9.908289	10.091711
846	"1249"	73	3316	1	"5701"	"73 5701"	"10735701"	"010735701"	"A"	"Hueytown Council of Clubs"	"Hueytown Council of Clubs"	0	"G5240"	"N"	6519379	0	33.453354	-87.003685	"Hueytown Council of Clubs"	4250	"3316"	"1"	"NA"	"5701"	1573.0	391.0	1152.0	1565.0	370.0	1173.0	1543.0	0.0	1223.0	1223.0	977.0	0.0	740.0	317.0	637.0	384.0	572.0	334.0	624.0	285.0	665.0	266.0	681.0	296.0	623.0	0.0	0.0	1223.0	740.0	0.25340247	0.23979262	0.0	0.3322851	0.348643	0.0	0.40167364	0.3	0.280887	0.32208923	0.30984664	478.09335	1064.9066
847	"1250"	73	3661	1	"5702"	"73 5702"	"10735702"	"010735702"	"A"	"Hueytown City Hall"	"Hueytown City Hall"	0	"G5240"	"N"	8522523	0	33.43953	-86.99175	"Hueytown City Hall"	4662	"3661"	"1"	"NA"	"5702"	2288.0	677.0	1591.0	2285.0	653.0	1601.0	2254.0	0.0	1606.0	1606.0	1461.0	0.0	1012.0	525.0	902.0	638.0	802.0	570.0	876.0	476.0	945.0	465.0	953.0	498.0	900.0	157.0	106.5	803.0	506.0	0.2985009	0.28970718	0.0	0.3679047	0.39419088	0.17387755	0.44305557	0.33497536	0.32792667	0.35622317	0.33181798	752.56323	1515.4368
848	"1242"	73	1519	1	"5610"	"73 5610"	"10735610"	"010735610"	"A"	"Bessemer Fire Station #5"	"Bessemer Fire Station #5"	0	"G5240"	"N"	12505052	48760	33.39468	-86.99472	"Bessemer Fire Station #5"	2106	"1519"	"1"	"NA"	"5610"	1000.0	888.0	108.0	998.0	854.0	130.0	984.0	0.0	53.0	53.0	525.0	0.0	29.0	455.0	68.0	473.0	51.0	444.0	75.0	453.0	63.0	437.0	76.0	461.0	55.0	400.5	216.5	26.5	14.5	0.8915663	0.8678862	0.0	0.8699809	0.85549134	0.93722945	0.90267175	0.877907	0.8518519	0.89341086	0.88311064	879.5782	116.42183
849	"1112"	73	2506	1	"1509"	"73 1509"	"10731509"	"010731509"	"A"	"Valley Creek Baptist Church"	"Valley Creek Baptist Church"	0	"G5240"	"N"	25378688	450695	33.416515	-87.050735	"Valley Creek Baptist Church"	3178	"2506"	"1"	"NA"	"1509"	1760.0	300.0	1446.0	1755.0	312.0	1427.0	1739.0	0.0	1462.0	1462.0	1039.0	0.0	859.0	276.0	734.0	343.0	680.0	277.0	745.0	219.0	788.0	210.0	788.0	226.0	751.0	0.0	0.0	1462.0	859.0	0.17182131	0.17941345	0.0	0.27326733	0.2710372	0.0	0.33528838	0.21747765	0.21042085	0.23132037	0.23625581	412.50266	1333.4973
850	"1241"	73	1990	1	"5609"	"73 5609"	"10735609"	"010735609"	"A"	"Dunbar-Abrams Community Center"	"Dunbar-Abrams Community Center"	0	"G5240"	"N"	7427708	0	33.420643	-86.95544	"Dunbar-Abrams Community Center"	2718	"1990"	"1"	"NA"	"5609"	1632.0	1620.0	10.0	1631.0	1583.0	32.0	1615.0	1601.0	0.0	1601.0	872.0	850.0	0.0	818.0	49.0	831.0	25.0	827.0	32.0	831.0	21.0	823.0	28.0	828.0	22.0	1601.0	850.0	0.0	0.0	0.993865	0.98018575	1.0	0.9434833	0.9627474	1.0	0.9707944	0.9753521	0.9670975	0.97411764	0.9767643	1592.1259	37.87417
851	"1255"	73	2015	1	"5707"	"73 5707"	"10735707"	"010735707"	"P"	"Glen Oaks Elementary School"	"Glen Oaks Elementary School"	0	"G5240"	"S"	1938451	0	33.46048	-86.93267	"Glen Oaks Elementary School"	2543	"2015"	"1"	"NA"	"5707"	1539.0	1462.0	73.0	1536.0	1418.0	104.0	1522.0	1462.0	0.0	1462.0	947.0	896.0	0.0	830.0	113.0	855.0	83.0	842.0	95.0	852.0	77.0	823.0	106.0	849.0	73.0	1462.0	896.0	0.0	0.0	0.952443	0.9316689	1.0	0.8801697	0.8986126	1.0	0.91151386	0.91711515	0.8858988	0.9208243	0.92982465	1427.2808	107.7192
852	"1217"	73	1161	1	"5415"	"73 5415"	"10735415"	"010735415"	"A"	"Irondale City Hall"	"Irondale City Hall"	0	"G5240"	"N"	5003830	0	33.54227	-86.70015	"Irondale City Hall"	1399	"1161"	"1"	"NA"	"5415"	659.0	216.0	428.0	655.0	206.0	441.0	647.0	0.0	0.0	0.0	374.0	213.0	0.0	152.0	206.0	177.0	188.0	154.0	208.0	133.0	226.0	121.0	235.0	137.0	208.0	174.0	213.0	0.0	0.0	0.33540374	0.31839257		0.424581	0.42541435	1.0	0.4849315	0.37047353	0.33988765	0.39710146	0.45513177	293.10486	350.89514
853	"1133"	73	3147	1	"4508"	"73 4508"	"10734508"	"010734508"	"A"	"Leeds Civic Center"	"Leeds Civic Center"	0	"G5240"	"N"	22313375	345055	33.556435	-86.57423	"Leeds Civic Center"	4129	"3147"	"1"	"NA"	"4508"	1592.0	747.0	828.0	1586.0	706.0	856.0	1562.0	0.0	938.0	938.0	906.0	0.0	517.0	449.0	434.0	479.0	412.0	472.0	422.0	433.0	443.0	416.0	454.0	443.0	417.0	0.0	0.0	938.0	517.0	0.47428572	0.45198464	0.0	0.5084938	0.52796423	0.0	0.5375982	0.49429223	0.47816092	0.5151163	0.498487	785.117	789.883
854	"1117"	73	7268	1	"4401"	"73 4401"	"10734401"	"010734401"	"A"	"Trussville City Hall"	"Trussville City Hall"	0	"G5240"	"N"	51418773	1241510	33.61408	-86.57661	"Trussville City Hall"	10045	"7268"	"1"	"NA"	"4401"	4712.0	749.0	3927.0	4701.0	672.0	3987.0	4659.0	0.0	4036.0	4036.0	2561.0	0.0	2169.0	462.0	2035.0	605.0	1916.0	621.0	1901.0	430.0	2056.0	392.0	2076.0	436.0	1974.0	0.0	0.0	4036.0	2169.0	0.16017964	0.14423697	0.0	0.18502203	0.24623315	0.0	0.23998414	0.17296863	0.15883306	0.18091287	0.1860463	869.9525	3806.0474
855	"1134"	73	5230	1	"4509"	"73 4509"	"10734509"	"010734509"	"A"	"Leeds First United Methodist Church"	"Leeds First United Methodist Church"	0	"G5240"	"N"	66033266	2207880	33.506298	-86.60075	"Leeds First United Methodist Church"	6576	"5230"	"1"	"NA"	"4509"	2945.0	615.0	2300.0	2927.0	546.0	2354.0	2900.0	0.0	2441.0	2441.0	1780.0	0.0	1408.0	450.0	1289.0	542.0	1215.0	540.0	1205.0	400.0	1327.0	375.0	1333.0	432.0	1244.0	0.0	0.0	2441.0	1408.0	0.2109777	0.18827586	0.0	0.25876942	0.30945557	0.0	0.30848035	0.23161551	0.21955504	0.25775656	0.24811076	723.24286	2191.757
856	"1160"	73	2977	1	"4807"	"73 4807"	"10734807"	"010734807"	"A"	"Liberty Park Baptist Church"	"Liberty Park Baptist Church"	0	"G5240"	"N"	19039683	305207	33.481895	-86.681946	"Liberty Park Baptist Church"	4604	"2977"	"1"	"NA"	"4807"	2075.0	420.0	1642.0	2070.0	289.0	1742.0	2031.0	0.0	1784.0	1784.0	1155.0	0.0	959.0	182.0	958.0	210.0	934.0	354.0	782.0	189.0	926.0	164.0	949.0	185.0	892.0	0.0	0.0	1784.0	959.0	0.20368575	0.14229444	0.0	0.15964912	0.31161973	0.0	0.18356644	0.16950673	0.1473495	0.17177345	0.18618064	383.90448	1678.0955
857	"1156"	73	4631	1	"4803"	"73 4803"	"10734803"	"010734803"	"A"	"St. Thomas Episcopal Church"	"St. Thomas Episcopal Church"	0	"G5240"	"N"	13262403	337400	33.434715	-86.723755	"St. Thomas Episcopal Church"	5349	"4631"	"1"	"NA"	"4803"	2354.0	654.0	1662.0	2343.0	537.0	1768.0	2305.0	0.0	1871.0	1871.0	1181.0	0.0	952.0	256.0	904.0	299.0	864.0	384.0	773.0	237.0	900.0	223.0	907.0	259.0	840.0	0.0	0.0	1871.0	952.0	0.2823834	0.2329718	0.0	0.22068965	0.33189282	0.0	0.25709373	0.20844327	0.19734514	0.2356688	0.24581107	569.29846	1746.7015
858	"1159"	73	3836	1	"4806"	"73 4806"	"10734806"	"010734806"	"A"	"Brookwood Baptist Church"	"Brookwood Baptist Church"	0	"G5240"	"N"	10641069	62533	33.487812	-86.717964	"Brookwood Baptist Church"	5263	"3836"	"1"	"NA"	"4806"	3223.0	801.0	2382.0	3210.0	529.0	2637.0	3166.0	0.0	2735.0	2735.0	2393.0	0.0	1956.0	395.0	1969.0	547.0	1803.0	938.0	1419.0	412.0	1887.0	360.0	1927.0	439.0	1771.0	0.0	0.0	2735.0	1956.0	0.25164938	0.16708781	0.0	0.16708969	0.39796352	0.0	0.23276596	0.17920835	0.15741146	0.19864254	0.21897733	697.0049	2485.995
859	"1122"	73	5548	1	"4405"	"73 4405"	"10734405"	"010734405"	"A"	"Center Point Courthouse Annex"	"Center Point Courthouse Annex"	0	"G5240"	"N"	6375820	8666	33.655407	-86.675415	"Center Point Courthouse Annex"	7986	"5548"	"1"	"NA"	"4405"	3104.0	1820.0	1267.0	3096.0	1718.0	1335.0	3053.0	0.0	87.0	87.0	1651.0	0.0	72.0	799.0	808.0	880.0	750.0	795.0	832.0	755.0	855.0	722.0	872.0	773.0	797.0	1021.5	490.0	43.5	36.0	0.58956915	0.5627252	0.0	0.49719974	0.48862937	0.9315589	0.5398773	0.4689441	0.45294857	0.4923567	0.558201	1723.1665	1363.8335
860	"1123"	73	4269	1	"4406"	"73 4406"	"10734406"	"010734406"	"A"	"Hilldale Baptist Church"	"Hilldale Baptist Church"	0	"G5240"	"N"	5628353	0	33.650414	-86.69447	"Hilldale Baptist Church"	6014	"4269"	"1"	"NA"	"4406"	2388.0	1712.0	659.0	2382.0	1645.0	716.0	2361.0	1898.0	0.0	1898.0	1223.0	823.0	0.0	650.0	551.0	711.0	501.0	666.0	550.0	667.0	533.0	621.0	574.0	667.0	519.0	1898.0	823.0	0.0	0.0	0.7220582	0.69673866	1.0	0.54121566	0.54769737	1.0	0.5866337	0.55583334	0.5196653	0.5623946	0.6732237	1596.2134	774.7867
861	"1220"	73	649	1	"5502"	"73 5502"	"10735502"	"010735502"	"A"	"Sylvan Springs Town Hall"	"Sylvan Springs Town Hall"	0	"G5240"	"N"	45395561	325943	33.550186	-87.058914	"Sylvan Springs Town Hall"	810	"649"	"1"	"NA"	"5503"	22.0	22.0	0.0	22.0	21.0	0.0	21.0	0.0	0.0	0.0	29.0	0.0	2.0	28.0	1.0	28.0	1.0	27.0	2.0	27.0	2.0	26.0	3.0	27.0	2.0	0.0	0.0	0.0	2.0	1.0	1.0		0.9655172	0.9310345	0.0	0.9655172	0.9310345	0.8965517	0.9310345	0.95258623	20.956896	1.0431035
862	"1272"	73	3270	1	"5808"	"73 5808"	"10735808"	"010735808"	"A"	"Sun Valley Elementary School"	"Sun Valley Elementary School"	0	"G5240"	"N"	7489221	0	33.624813	-86.720825	"Sun Valley Elementary School"	4398	"3270"	"1"	"NA"	"5808"	2213.0	1966.0	244.0	2212.0	1886.0	300.0	2186.0	2052.0	0.0	2052.0	1315.0	1188.0	0.0	1006.0	296.0	1081.0	218.0	1052.0	249.0	1063.0	228.0	1028.0	259.0	1084.0	197.0	2052.0	1188.0	0.0	0.0	0.88959277	0.86276305	1.0	0.77265745	0.8086088	1.0	0.8321786	0.8233927	0.7987568	0.8462139	0.8634164	1908.1503	301.84976
863	"1195"	73	3875	1	"5306"	"73 5306"	"10735306"	"010735306"	"A"	"Glen Iris Elementary School"	"Glen Iris Elementary School"	0	"G5240"	"N"	2883560	0	33.493965	-86.81319	"Glen Iris Elementary School"	4504	"3875"	"1"	"NA"	"5306"	1470.0	1060.0	372.0	1465.0	933.0	489.0	1422.0	1168.0	0.0	1168.0	640.0	503.0	0.0	361.0	255.0	417.0	210.0	445.0	183.0	372.0	240.0	345.0	264.0	391.0	206.0	1168.0	503.0	0.0	0.0	0.74022347	0.65611815	1.0	0.58603895	0.70859873	1.0	0.6650718	0.60784316	0.56650245	0.6549414	0.7185338	1028.9404	403.0596
